OBJECTID *,FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
1889,4518 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00131000000,49-C-131,Central Lawrenceville,15201,-79.956491,40.470953
1890,306 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00115000000,49-C-115,Central Lawrenceville,15201,-79.955825,40.470461
1891,4618 PLUMMER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00235000000,80-P-235,Central Lawrenceville,15201,-79.959665,40.474078
1892,4617 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00204000000,80-P-204,Central Lawrenceville,15201,-79.958674,40.473408
1893,4627 PLUMMER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00247000000,80-P-247,Central Lawrenceville,15201,-79.959814,40.474344
1894,4613 PLUMMER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00254000000,80-P-254,Central Lawrenceville,15201,-79.960052,40.474145
1895,180 47TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00303000000,80-P-303,Central Lawrenceville,15201,-79.958825,40.474337
1896,171 46TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00216000000,80-P-216,Central Lawrenceville,15201,-79.959609,40.473547
1897,4603 PLUMMER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00260000A00,80-P-260-A,Central Lawrenceville,15201,-79.960238,40.473996
1898,170 45TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00078000000,80-P-78,Central Lawrenceville,15201,-79.960351,40.472723
1899,169 46TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00218000000,80-P-218,Central Lawrenceville,15201,-79.959657,40.473582
1900,182 HOME ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00224000000,80-P-224,Central Lawrenceville,15201,-79.959069,40.473827
1901,181 47TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00295000000,80-P-295,Central Lawrenceville,15201,-79.958746,40.474329
1902,5406 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00003000200,81-A-3-2,Upper Lawrenceville,15201,-79.949455,40.481843
1903,616 KENDALL ST,H,HILLSIDE,0081A00210000000,81-A-210,Upper Lawrenceville,15201,-79.948011,40.481741
1904,162 HOME ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00234000000,80-P-234,Central Lawrenceville,15201,-79.959592,40.474198
1905,4615 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00200000001,80-P-200-0-1,Central Lawrenceville,15201,-79.958628,40.473327
1906,303 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00253000000,49-C-253,Central Lawrenceville,15201,-79.955766,40.470801
1907,4514 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00129000000,49-C-129,Central Lawrenceville,15201,-79.956581,40.470884
1908,518 KENDALL ST,H,HILLSIDE,0081A00151000000,81-A-151,Upper Lawrenceville,15201,-79.948545,40.48175
1909,321 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00014000000,49-C-14,Central Lawrenceville,15201,-79.957117,40.469705
1910,254 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00147000000,49-C-147,Central Lawrenceville,15201,-79.957273,40.471541
1911,290 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00124000000,49-C-124,Central Lawrenceville,15201,-79.95628,40.470855
1912,305 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00253000A00,49-C-253-A,Central Lawrenceville,15201,-79.955726,40.470784
1913,276 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00135000000,49-C-135,Central Lawrenceville,15201,-79.956733,40.471161
1914,248 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00109000000,49-F-109,Central Lawrenceville,15201,-79.960381,40.468118
1915,338 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00266000000,49-F-266,Central Lawrenceville,15201,-79.957784,40.468385
1916,148 HOLLY WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00271000000,80-P-271,Central Lawrenceville,15201,-79.960531,40.474452
1917,167 46TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00217000000,80-P-217,Central Lawrenceville,15201,-79.959719,40.473628
1918,4631 PLUMMER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00245000000,80-P-245,Central Lawrenceville,15201,-79.959759,40.474387
1919,4055 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00010000000,49-F-10,Central Lawrenceville,15201,-79.961592,40.469469
1920,3809 FOSTER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00112000000,49-E-112,Lower Lawrenceville,15201,-79.965384,40.468356
1921,5302 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00041000000,81-A-41,Upper Lawrenceville,15201,-79.949242,40.479984
1922,4635 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00314000000,80-P-314,Central Lawrenceville,15201,-79.958382,40.473814
1923,273 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00159000000,49-F-159,Central Lawrenceville,15201,-79.95928,40.467725
1924,328 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00024000000,49-G-24,Central Lawrenceville,15201,-79.956656,40.46748
1925,168 LODI WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00055000000,49-E-55,Lower Lawrenceville,15201,-79.965144,40.467992
1926,174 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00022000000,49-E-22,Lower Lawrenceville,15201,-79.965366,40.467573
1927,238 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00306000000,49-F-306,Central Lawrenceville,15201,-79.959348,40.469538
1928,239 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00232000000,49-F-232,Central Lawrenceville,15201,-79.959534,40.468996
1929,262 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00102000000,49-F-102,Central Lawrenceville,15201,-79.959926,40.467778
1930,271 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00158000000,49-F-158,Central Lawrenceville,15201,-79.959313,40.467755
1931,176 39TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00100000000,49-E-100,Lower Lawrenceville,15201,-79.964704,40.468124
1932,4021 1/2 EDEN WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00220000A00,49-E-220-A,Central Lawrenceville,15201,-79.962227,40.469606
1933,4609 BANCROFT ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00265000000,49-C-265,Central Lawrenceville,15201,-79.955259,40.470675
1934,154 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00154000000,49-E-154,Lower Lawrenceville,15201,-79.965885,40.467984
1935,260 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00144000000,49-C-144,Central Lawrenceville,15201,-79.957154,40.471446
1936,4019 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00012000000,49-F-12,Central Lawrenceville,15201,-79.961789,40.469347
1937,4617 BANCROFT ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00269000000,49-C-269,Central Lawrenceville,15201,-79.955091,40.47089
1938,4000 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00019000000,49-F-19,Central Lawrenceville,15201,-79.961677,40.468693
1939,4511 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00136000A00,49-C-136-A,Central Lawrenceville,15201,-79.9568,40.470996
1940,256 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00146000000,49-C-146,Central Lawrenceville,15201,-79.957225,40.471513
1941,267 45TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00065000000,49-C-65,Central Lawrenceville,15201,-79.957402,40.471023
1942,4621 CARLTON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00224000000,49-C-224,Central Lawrenceville,15201,-79.955591,40.471448
1943,337 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00259000000,49-C-259,Central Lawrenceville,15201,-79.955488,40.47063
1944,268 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00139000000,49-C-139,Central Lawrenceville,15201,-79.956928,40.471293
1945,4105 SAINT JOHNS WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00047000000,49-F-47,Central Lawrenceville,15201,-79.960822,40.469239
1946,4103 SAINT JOHNS WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00048000000,49-F-48,Central Lawrenceville,15201,-79.960865,40.469211
1947,270 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00138000000,49-C-138,Central Lawrenceville,15201,-79.956893,40.471251
1948,162 1/2 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00013000000,49-E-13,Lower Lawrenceville,15201,-79.965658,40.467813
1949,252 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00297000000,49-F-297,Central Lawrenceville,15201,-79.958919,40.469293
1950,240 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00303000000,49-F-303,Central Lawrenceville,15201,-79.95932,40.469465
1951,212 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00218000000,49-F-218,Central Lawrenceville,15201,-79.960495,40.469278
1952,261 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00242000000,49-F-242,Central Lawrenceville,15201,-79.958919,40.468575
1953,271 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00248000000,49-F-248,Central Lawrenceville,15201,-79.958573,40.468342
1954,332 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00270000000,49-F-270,Central Lawrenceville,15201,-79.957907,40.468496
1955,317 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00018000000,49-G-18,Central Lawrenceville,15201,-79.957182,40.467283
1956,251 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00325000000,49-F-325,Central Lawrenceville,15201,-79.958722,40.469465
1957,244 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00301000000,49-F-301,Central Lawrenceville,15201,-79.959306,40.469282
1958,226 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00312000000,49-F-312,Central Lawrenceville,15201,-79.959734,40.469744
1959,278 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00252000000,49-F-252,Central Lawrenceville,15201,-79.95838,40.468197
1960,258 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00287000000,49-F-287,Central Lawrenceville,15201,-79.958566,40.469074
1961,237 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049B00253000000,49-B-253,Central Lawrenceville,15201,-79.959161,40.469684
1962,241 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00319000000,49-F-319,Central Lawrenceville,15201,-79.959024,40.469617
1963,275 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00250000000,49-F-250,Central Lawrenceville,15201,-79.958478,40.468266
1964,4217 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00049000000,49-G-49,Central Lawrenceville,15201,-79.957697,40.469296
1965,246 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00300000000,49-F-300,Central Lawrenceville,15201,-79.959083,40.46936
1966,322 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00278000000,49-F-278,Central Lawrenceville,15201,-79.958182,40.468674
1967,320 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00280000000,49-F-280,Central Lawrenceville,15201,-79.958247,40.468727
1968,330 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00023000000,49-G-23,Central Lawrenceville,15201,-79.956619,40.467423
1969,4103 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00299000000,49-F-299,Central Lawrenceville,15201,-79.959133,40.469132
1970,4212 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00329000000,49-F-329,Central Lawrenceville,15201,-79.958167,40.46958
1971,245 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00320000000,49-F-320,Central Lawrenceville,15201,-79.958927,40.469568
1972,313 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00016000000,49-G-16,Central Lawrenceville,15201,-79.957283,40.467362
1973,418 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00191000A00,49-G-191-A,Central Lawrenceville,15201,-79.955091,40.467836
1974,4211 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00351000000,49-F-351,Central Lawrenceville,15201,-79.957852,40.469196
1975,273 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00356000000,49-F-356,Central Lawrenceville,15201,-79.957845,40.468869
1976,322 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00057000000,49-G-57,Central Lawrenceville,15201,-79.957471,40.469428
1977,338 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00064000000,49-G-64,Central Lawrenceville,15201,-79.956839,40.469132
1978,518 54TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00008000A00,81-A-8-A,Upper Lawrenceville,15201,-79.949397,40.481309
1979,4711 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00345000000,80-P-345,Central Lawrenceville,15201,-79.957901,40.474502
1980,819 54TH ST,H,HILLSIDE,0081A00121000000,81-A-121,Upper Lawrenceville,15201,-79.94776,40.480418
1981,5307 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00037000000,81-A-37,Upper Lawrenceville,15201,-79.949407,40.480254
1982,5324 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00016000000,81-A-16,Upper Lawrenceville,15201,-79.949291,40.480874
1983,5320 LOTUS WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00031000000,81-A-31,Upper Lawrenceville,15201,-79.949097,40.480577
1984,177 HOME ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080P00304000000,80-P-304,Central Lawrenceville,15201,-79.958973,40.474144
1985,159 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00046000000,49-E-46,Lower Lawrenceville,15201,-79.965523,40.468012
1986,229 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00227000000,49-F-227,Central Lawrenceville,15201,-79.959857,40.469228
1987,287 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00210000000,49-C-210,Central Lawrenceville,15201,-79.956164,40.471084
1988,215 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00126000000,49-F-126,Central Lawrenceville,15201,-79.960799,40.468945
1989,249 40TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00082000000,49-F-82,Central Lawrenceville,15201,-79.96058,40.46765
1990,266 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00100000000,49-F-100,Central Lawrenceville,15201,-79.959869,40.467655
1991,175 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00063000000,49-E-63,Lower Lawrenceville,15201,-79.965197,40.46772
1992,169 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00061000000,49-E-61,Lower Lawrenceville,15201,-79.965278,40.467788
1993,243 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00234000000,49-F-234,Central Lawrenceville,15201,-79.959392,40.468936
1994,228 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00208000000,49-F-208,Central Lawrenceville,15201,-79.960106,40.468997
1995,4029 EDEN WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00225000000,49-E-225,Central Lawrenceville,15201,-79.962077,40.46973
1996,247 40TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00080000000,49-F-80,Central Lawrenceville,15201,-79.960789,40.467789
1997,254 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00196000000,49-F-196,Central Lawrenceville,15201,-79.959384,40.468443
1998,181 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00067000000,49-E-67,Lower Lawrenceville,15201,-79.965059,40.467629
1999,246 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00110000000,49-F-110,Central Lawrenceville,15201,-79.960436,40.468166
2000,270 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00187000000,49-F-187,Central Lawrenceville,15201,-79.958925,40.468111
2001,260 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00103000000,49-F-103,Central Lawrenceville,15201,-79.959998,40.467814
2002,172 LODI WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00058000000,49-E-58,Lower Lawrenceville,15201,-79.965073,40.467933
2003,221 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00129000000,49-F-129,Central Lawrenceville,15201,-79.960643,40.468819
2004,163 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00051000000,49-E-51,Lower Lawrenceville,15201,-79.965419,40.467905
2005,250 46TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00149000000,49-C-149,Central Lawrenceville,15201,-79.957367,40.471582
2006,4010 SAINT JOHNS WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00059000000,49-F-59,Central Lawrenceville,15201,-79.961507,40.468695
2007,176 LODI WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00060000000,49-E-60,Lower Lawrenceville,15201,-79.964998,40.467872
2008,4016 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00022000000,49-F-22,Central Lawrenceville,15201,-79.961596,40.469013
2009,252 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00106000000,49-F-106,Central Lawrenceville,15201,-79.960156,40.467963
2010,4210 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00330000000,49-F-330,Central Lawrenceville,15201,-79.958231,40.469544
2011,368 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00032000000,49-G-32,Central Lawrenceville,15201,-79.957033,40.467711
2012,360 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00036000000,49-G-36,Central Lawrenceville,15201,-79.957197,40.46787
2013,376 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00028000000,49-G-28,Central Lawrenceville,15201,-79.956805,40.467598
2014,242 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00302000000,49-F-302,Central Lawrenceville,15201,-79.959199,40.469462
2015,255 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00337000000,49-F-337,Central Lawrenceville,15201,-79.958418,40.469308
2016,310 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00034000000,49-G-34,Central Lawrenceville,15201,-79.957078,40.4678
2017,312 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00053000000,49-G-53,Central Lawrenceville,15201,-79.957616,40.469713
2018,356 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00038000000,49-G-38,Central Lawrenceville,15201,-79.957303,40.46796
2019,280 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00254000000,49-F-254,Central Lawrenceville,15201,-79.958277,40.468122
2020,4206 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00332000000,49-F-332,Central Lawrenceville,15201,-79.95832,40.469452
2021,289 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00261000000,49-F-261,Central Lawrenceville,15201,-79.957981,40.467918
2022,224 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00314000000,49-F-314,Central Lawrenceville,15201,-79.959803,40.469778
2023,4216 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00327000000,49-F-327,Central Lawrenceville,15201,-79.958067,40.469672
2024,338 PERCY ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00069000000,49-G-69,Central Lawrenceville,15201,-79.957137,40.468779
2025,4219 GARWOOD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00187000C00,49-G-187-C,Central Lawrenceville,15201,-79.955498,40.467735
2026,190 39TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00091000000,49-E-91,Lower Lawrenceville,15201,-79.964278,40.467785
2027,226 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00209000000,49-F-209,Central Lawrenceville,15201,-79.960166,40.469023
2028,286 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00165000000,49-F-165,Central Lawrenceville,15201,-79.958604,40.467655
2029,151 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00041000000,49-E-41,Lower Lawrenceville,15201,-79.965704,40.46814
2030,4020 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049F00024000000,49-F-24,Central Lawrenceville,15201,-79.961495,40.469096
2031,222 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00119000000,49-F-119,Central Lawrenceville,15201,-79.960941,40.468573
2032,155 38TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00043000000,49-E-43,Lower Lawrenceville,15201,-79.965606,40.46808
2033,5318 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00014000000,81-A-14,Upper Lawrenceville,15201,-79.94948,40.480793
2034,5405 KENT ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00003000000,81-A-3,Upper Lawrenceville,15201,-79.949302,40.481687
2035,4224 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00173000000,49-G-173,Central Lawrenceville,15201,-79.955697,40.467968
2036,4214 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00076000000,49-G-76,Central Lawrenceville,15201,-79.957516,40.469113
2037,4207 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00349000000,49-F-349,Central Lawrenceville,15201,-79.957929,40.469092
2038,4214 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00168000000,49-G-168,Central Lawrenceville,15201,-79.956003,40.467739
2039,273 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00249000000,49-F-249,Central Lawrenceville,15201,-79.95853,40.468305
2040,168 39TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049E00104000000,49-E-104,Lower Lawrenceville,15201,-79.964889,40.468258
